Position,Group_0,Group_1,Group_2,Group_3,Group_4,Group_5,Group_6,Group_7,Group_8,Group_9,Group_10,Group_All
-2325.0,0.0011469787459422681,-0.0016344069241900306,-0.0020396911380503972,-0.0017328915923037805,-0.0023934777984856554,-0.0027302887233872,-0.0028897428673382566,-0.0034968512337323625,-0.0036162789526867603,-0.003864647663067042,-0.0044839882940529785,-0.0027376554475961744
-2315.0,0.0013091223081812442,-0.0015317499160786888,-0.00191151106399163,-0.0018343040583418675,-0.002178051898750241,-0.0022738634074704485,-0.0027355665553720726,-0.0033626661490164357,-0.003375423990384704,-0.003713271511481301,-0.004505192217883551,-0.0025909341482065733
-2305.0,0.0011958164404851721,-0.001693589838873777,-0.002118400705451871,-0.0019117708166591374,-0.001991347227188322,-0.002221662973013006,-0.002573688809333437,-0.003343963988824493,-0.003039973803337324,-0.003492143596321838,-0.00451159914582971,-0.0025445382666246926
-2295.0,0.0010512447872610573,-0.0018839320515800229,-0.0018034869436163632,-0.0019278435485480551,-0.0016741211607457054,-0.0021264224939816735,-0.002487044150037126,-0.0033312985978011978,-0.0030954736686482484,-0.0032983412099526575,-0.004700031285107907,-0.0024949787850649307
-2285.0,0.001253461964719648,-0.0013378413405371451,-0.0013602164147867675,-0.0018129340909881577,-0.0016763977425648174,-0.002074672093618471,-0.0024626767558532424,-0.003456811142943,-0.0030668732508976468,-0.003394541333519169,-0.004600008351909049,-0.0023835499179458413
-2275.0,0.0013577815267592076,-0.0013029956477915593,-0.001269470914746926,-0.0018902278444587375,-0.002157746122134981,-0.002207264341386001,-0.0026070536819413886,-0.0033804761177562126,-0.0032448207482771284,-0.0034169988727973935,-0.004469405359279964,-0.0024473782896721487
-2265.0,0.0010060926044668554,-0.0014004401977362425,-0.0016576865734759395,-0.00203877371367942,-0.002522252270210809,-0.002562939715419546,-0.0025895205638383797,-0.0034884743514079935,-0.0035210330540550883,-0.003542957917112044,-0.004517491946822277,-0.0026430224740086714
-2255.0,0.0013636281651630828,-0.0013400049608446654,-0.0018777885269790832,-0.0018504494059927504,-0.002692923060732561,-0.0026085153957593264,-0.002838114230158508,-0.003249529374358825,-0.003583786148617153,-0.003819447084375614,-0.004511513304516767,-0.0026806482201956277
-2245.0,0.0014802217342529587,-0.0012932535230755606,-0.0020517622159032653,-0.0017011584848464093,-0.0027076757271259815,-0.002238369050240715,-0.003128283666832443,-0.003095129353887679,-0.0034386989602768155,-0.0038179498072957686,-0.004117823977423537,-0.0026008531882012486
-2235.0,0.001522911383058009,-0.00127599275175269,-0.0021758133193102353,-0.0016116162147486004,-0.0026096867307470817,-0.0021594034886246614,-0.003160217571501254,-0.0033406585945457575,-0.0033669488990977297,-0.003888316640076325,-0.0034705625937338216,-0.0025480076031378727
-2225.0,0.0017044403611388126,-0.0014348210653422474,-0.0022879601288714364,-0.0015364398293347657,-0.0026361421694525177,-0.002226237131075606,-0.0029663517973286045,-0.00347636242740002,-0.00349932204116896,-0.004062338721095746,-0.0035810184437345934,-0.00260332589719135
-2215.0,0.0018674781973831184,-0.0015894101098521967,-0.0023294678725364628,-0.0015424610036750416,-0.0027300421056824396,-0.0023404644530345695,-0.002922731605684392,-0.0033447165647109874,-0.0033286698614911282,-0.0041159976354533,-0.0036407347836513162,-0.002614087729863614
-2205.0,0.0016499630132565304,-0.001583065188779094,-0.0022478595658509213,-0.0018201121765754925,-0.003085695623640322,-0.0025758909163132956,-0.002858199989967284,-0.0034280110028600615,-0.003477878601597569,-0.0038795132074526525,-0.0036307137614505934,-0.0026899427060877966
-2195.0,0.0018138465335931714,-0.0013887999393980479,-0.002281060862892935,-0.0020632907739761234,-0.003099286578897427,-0.00255224913911995,-0.0027604820181055187,-0.0034547513638656146,-0.003957012543577431,-0.0037999553329560527,-0.003839050691080989,-0.0027426688829347958
-2185.0,0.0018083064145053927,-0.0011303085904543955,-0.002381812484681794,-0.002427255795431791,-0.0033639093315422216,-0.0024074220203636164,-0.002752720960456774,-0.0035445031970746253,-0.004252510569418613,-0.0037286926994630023,-0.004347957999644492,-0.002853114259621441
-2175.0,0.0014703741782062234,-0.0008544975338877255,-0.002474421335189963,-0.0023925755753966505,-0.0032275209118320927,-0.002344459734231169,-0.0026767600433860016,-0.003406497677313086,-0.004536290546502868,-0.003609624437227322,-0.004278091754934928,-0.002814530221079347
-2165.0,0.0016734612919283988,-0.0004142407625811088,-0.0019230291344434463,-0.002411551329405343,-0.0027773090901571235,-0.0022561473905304196,-0.002529142982792113,-0.0032896149871608853,-0.004858881184507866,-0.0036903858003242487,-0.004417540259214912,-0.0026888436688875684
-2155.0,0.0015146020722292411,-0.00028917605139900483,-0.0019234231610657081,-0.00228835651091756,-0.0024098265329603546,-0.0021481115653976942,-0.00255530276286455,-0.0034093737874615966,-0.00510787217320516,-0.003610049927429179,-0.00461939387464672,-0.0026751357544195268
-2145.0,0.0008390696063272479,-0.0003164650755544925,-0.002384562045350709,-0.0025035108623604825,-0.002351888677830111,-0.002320698507374504,-0.002549528888633766,-0.0033096736434364716,-0.005100340985356346,-0.003553965235386259,-0.004593713801013209,-0.002760631470964915
-2135.0,0.0004172366068075997,-0.0001357942838324606,-0.002507672772504393,-0.002454181952564099,-0.0019633570944318545,-0.0025077589371479913,-0.002520953950891837,-0.0033433232075577917,-0.004908326972221107,-0.0037444274080855717,-0.004638554888926256,-0.0027518266561631245
-2125.0,0.0005631931244411025,0.00011692641593396277,-0.00240830779411964,-0.0025900810518412003,-0.0016163265533556252,-0.0027318122736299526,-0.0025218677162586606,-0.003964018647565095,-0.004619890425904622,-0.004130910560624004,-0.004754544222162829,-0.0027945876549802288
-2115.0,0.0006265259864582445,0.0001915833782155998,-0.0024419492043583984,-0.002819472458221415,-0.001670412870152602,-0.0028239355076085677,-0.0026961357000624023,-0.004100317536867322,-0.004436793233640966,-0.004273944145811367,-0.00457773188253728,-0.002833552151810443
-2105.0,0.0007433395847821528,3.7181948312642444e-05,-0.002328844883324057,-0.0031894764543571063,-0.0016735814361073253,-0.0029226419172051397,-0.002705073744574514,-0.003980188450059016,-0.00426907165443168,-0.004163359383848544,-0.00433546856424125,-0.002817556026893645
-2095.0,0.0013887229310180738,-6.275666271867195e-05,-0.0022912633731308287,-0.0029643151100837745,-0.0018681281914309372,-0.003261451048356215,-0.0025993962916589573,-0.004218656607736798,-0.004189884895452903,-0.004214039145907173,-0.004320431365897341,-0.002837307164829554
-2085.0,-0.00013273217023460475,-0.00033155862724598825,-0.0020668871057843816,-0.00304177507277867,-0.0019446159023614636,-0.0035487106302751078,-0.0028461760372063046,-0.004181525993335567,-0.004178776565074692,-0.004293194114726385,-0.004304138804728585,-0.0029665845848125933
-2075.0,-0.0006148791803125547,-0.0005273503087789114,-0.0018777808647537193,-0.0027867428945608608,-0.002116010973438485,-0.0032258789663354064,-0.0033808250238941133,-0.003587132932486846,-0.004233437752522126,-0.0039972766933051304,-0.004384550671592428,-0.002924844960332479
-2065.0,-0.0005808208987100661,-0.0008924127415234136,-0.0018521157718943211,-0.0023444509848052327,-0.0020960912317864386,-0.0031052304438237447,-0.00347561417119986,-0.0034641353002098085,-0.004236321812910132,-0.003950485377366332,-0.004429447585546066,-0.002897022334524473
-2055.0,-0.0009680142888501046,-0.0009240660962623907,-0.0016868091224425934,-0.002228695096035121,-0.0017878093594019004,-0.0030882049356323743,-0.0035273062413497236,-0.003443947697665955,-0.004151824917437812,-0.004035829539531433,-0.004594782750830853,-0.0028754242180059086
-2045.0,-0.0008059512668177221,-0.0008404741430390531,-0.001533733140521681,-0.0022551410738927678,-0.0018337662975807278,-0.00274922808511236,-0.0035318451215498336,-0.003629577965212963,-0.0042040195319074285,-0.004082119686354236,-0.004939585759086483,-0.0028819725763042994
-2035.0,-0.009456521245942477,-0.0007655668488067811,-0.0014031034833059716,-0.0020828637973959382,-0.001918047206655994,-0.0023911657916352103,-0.0036897546775580127,-0.003340399803007754,-0.004219740752333194,-0.00408837541740015,-0.004900823157764573,-0.003132051014043868
-2025.0,-0.009054623660752957,-0.0008569572387933638,-0.0013437224718203344,-0.002232448860408378,-0.002478140640773349,-0.0025951288363329473,-0.0037556437729103914,-0.002944616201810293,-0.004124603913971203,-0.0042546258352204516,-0.004633625922384738,-0.003157116321075145
-2015.0,-0.008943836362443508,-0.0009632970296094694,-0.0014535577929071064,-0.0026079549193866068,-0.0028416345654340277,-0.002680727779972566,-0.0037680872687317047,-0.002807356958498369,-0.004257557691005426,-0.004485763754399287,-0.004814911486068618,-0.0032935639449928446
-2005.0,-0.008720253962329519,-0.0009596260753173003,-0.0014719670255904126,-0.002665706794716718,-0.0031480965304035787,-0.0025855623842601498,-0.003539701719515911,-0.0030105263891129163,-0.004215444963834619,-0.004559409852144636,-0.00495889817774067,-0.003326848447012128
-1995.0,-0.009300519059763942,-0.001026426068720956,-0.0012105046540389465,-0.0025071946653720785,-0.0031718150467836847,-0.0026946881706632,-0.0037761576224011628,-0.002939609617580113,-0.00377419833199387,-0.004718468316899519,-0.004933826863442594,-0.003313921664643848
-1985.0,0.0003754016683930115,-0.0014273591333132487,-0.0012875209166443953,-0.002549715959941621,-0.003036256321437407,-0.0027720915225429976,-0.003654439730657949,-0.0028899096820270507,-0.003776035531198564,-0.004323916687330219,-0.005135974210676488,-0.002957305377590032
-1975.0,0.0007014243428783256,-0.001769749277868175,-0.0014934684968725231,-0.0024205055908287734,-0.0025460526487794803,-0.0027761761645548563,-0.0033049744950855173,-0.0031480119357708614,-0.004008638800619919,-0.004243290084438572,-0.005275037094189178,-0.002957347344887126
-1965.0,0.0004787367613496952,-0.001787883502054422,-0.0015845391344181182,-0.0023216242477886715,-0.0024171988173060056,-0.002917934149997733,-0.0034958003669882877,-0.003314114495943701,-0.00414787879616228,-0.004031711380182072,-0.00506279764891671,-0.002974943695186149
